date,home_team,away_team,home_goals,away_goals,outcome,match_type,tournament_name,neutral_venue,home_elo_before,away_elo_before
2025-10-14,Guinea,Botswana,2.0,2.0,D,WCQ,FIFA World Cup qualification,True,1603.066854622369,1460.573919284924
2025-10-14,Albania,Jordan,4.0,2.0,H,Friendly,Friendly,False,1529.4400138325389,1689.7551629724462
2025-10-14,Japan,Brazil,3.0,2.0,H,Tournament,Kirin Cup,False,1807.6735873706764,1771.4583782685431
2025-10-14,Iran,Tanzania,2.0,0.0,H,Friendly,Friendly,True,1790.863429501771,1424.5403034492206
2025-10-14,Canada,Colombia,0.0,0.0,D,Friendly,Friendly,True,1750.6646068654463,1761.3972064543595
2025-10-14,South Korea,Paraguay,2.0,0.0,H,Friendly,Friendly,False,1774.1996496275533,1590.7299360110842
2025-10-14,Mexico,Ecuador,1.0,1.0,D,Friendly,Friendly,False,1794.0114434683367,1702.1107524290924
2025-10-14,Norway,New Zealand,1.0,1.0,D,Friendly,Friendly,False,1718.764358111284,1674.7879897091916
2025-10-14,Puerto Rico,Argentina,0.0,6.0,A,Friendly,Friendly,True,1480.1500771643848,1871.8585337639668
2025-10-14,Russia,Bolivia,3.0,0.0,H,Friendly,Friendly,False,1674.8943218708591,1467.4277170478415
2025-10-14,USA,Australia,2.0,1.0,H,Friendly,Friendly,False,1684.6738933957863,1811.1091066482463
2025-10-14,Spain,Bulgaria,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1950.7605347212616,1359.07368886037
2025-10-14,Saudi Arabia,Iraq,0.0,0.0,D,WCQ,FIFA World Cup qualification,False,1636.24183953087,1672.285614191295
2025-10-14,Senegal,Mauritania,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1801.043709415671,1452.352788981871
2025-10-14,DR Congo,Sudan,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1644.800710126604,1480.359141935283
2025-10-14,Nigeria,Benin,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1652.4910540455726,1532.8618890323878
2025-10-14,South Africa,Rwanda,3.0,0.0,H,WCQ,FIFA World Cup qualification,False,1629.8159503812537,1418.2206500955633
2025-10-14,Morocco,Congo,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1811.1659763068315,1359.6605549266185
2025-10-14,Seychelles,Gambia,0.0,7.0,A,WCQ,FIFA World Cup qualification,True,1159.351253635731,1533.0544744273852
2025-10-14,Ivory Coast,Kenya,3.0,0.0,H,WCQ,FIFA World Cup qualification,False,1666.095876298143,1479.5669083737694
2025-10-14,Gabon,Burundi,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1565.3411479047106,1421.8788112077566
2025-10-14,Algeria,Uganda,2.0,1.0,H,WCQ,FIFA World Cup qualification,False,1763.5645922825242,1542.0559865632245
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,H,WCQ,FIFA World Cup qualification,False,1580.7588635248328,1630.0930707498278
2025-11-12,Cayman Islands,British Virgin Islands,1.0,2.0,A,Tournament,CONCACAF Series,False,1287.5554997392717,1223.074144481506
2025-11-12,Bahamas,Anguilla,1.0,2.0,A,Tournament,CONCACAF Series,True,1237.3618902738615,1161.1931542042428
2025-11-12,Antigua and Barbuda,Aruba,0.0,0.0,D,Tournament,CONCACAF Series,False,1272.5122737067663,1346.9283073096212
2025-11-12,Barbados,Bonaire,3.0,2.0,H,Tournament,CONCACAF Series,True,1319.031485518527,1358.934888538252
2025-11-12,Saint Kitts and Nevis,Sint Maarten,0.0,0.0,D,Tournament,CONCACAF Series,False,1410.819116062448,1416.0683662090698
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,2.0,0.0,H,Tournament,CONCACAF Series,False,1560.1550267043478,1461.3532937990403
2025-11-12,Cuba,Saint Lucia,3.0,0.0,H,Tournament,CONCACAF Series,True,1418.2831781664424,1405.943276416017
2025-11-12,Russia,Peru,1.0,1.0,D,Friendly,Friendly,False,1678.1546927527822,1507.0864190498712
2025-11-12,Tunisia,Mauritania,1.0,1.0,D,Friendly,Friendly,False,1691.6746604902914,1448.9808427088856
2025-11-12,Dominica,Saint Martin,1.0,2.0,A,Tournament,CONCACAF Series,True,1375.0012399265868,1461.9815274257878
2025-11-13,Moldova,Italy,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1302.8621662834607,1727.6424560273972
2025-11-13,England,Serbia,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1833.2217168744176,1644.9845975945925
2025-11-13,Andorra,Albania,0.0,1.0,A,WCQ,FIFA World Cup qualification,False,1171.8812078467447,1540.6900404226858
2025-11-13,Iran,Cape Verde,0.0,0.0,D,Tournament,Al Ain International Cup,True,1792.9418610733694,1624.123713231541
2025-11-13,Papua New Guinea,Solomon Islands,1.0,0.0,H,Tournament,MSG Prime Minister's Cup,False,1514.820719741687,1491.733253760619
2025-11-13,Bermuda,Curaçao,0.0,7.0,A,WCQ,FIFA World Cup qualification,False,1386.1845248447705,1610.1962944098643
2025-11-13,Guatemala,Panama,2.0,3.0,A,WCQ,FIFA World Cup qualification,False,1624.5169942433606,1730.1970367367494
2025-11-13,Trinidad and Tobago,Jamaica,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1553.1107222155954,1643.2940364513856
2025-11-13,Haiti,Costa Rica,1.0,0.0,H,WCQ,FIFA World Cup qualification,True,1680.108043424189,1706.1369516814984
2025-11-13,Nicaragua,Honduras,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1528.7537197567508,1663.9390965798677
2025-11-13,Norway,Estonia,4.0,1.0,H,WCQ,FIFA World Cup qualification,False,1716.254278190315,1307.570744316262
2025-11-13,Suriname,El Salvador,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1588.0707115032608,1497.7892640379837
2025-11-13,Armenia,Hungary,0.0,1.0,A,WCQ,FIFA World Cup qualification,False,1331.5197578282548,1564.4749339511177
2025-11-13,Bangladesh,Nepal,2.0,2.0,D,Friendly,Friendly,False,1324.2346517433687,1303.2114539655008
2025-11-13,Azerbaijan,Iceland,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1318.1380614177156,1444.2444635144695
2025-11-13,Algeria,Zimbabwe,3.0,1.0,H,Friendly,Friendly,True,1767.0406778312154,1438.3683954129597
2025-11-13,Republic of Ireland,Portugal,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1490.2897919465315,1831.008194049008
2025-11-13,Czechia,San Marino,1.0,0.0,H,Friendly,Friendly,False,1596.4248382723881,1037.018719638021
2025-11-13,Hong Kong,Cambodia,1.0,1.0,D,Friendly,Friendly,False,1504.9781352063872,1313.069720685002
2025-11-13,Lithuania,Israel,0.0,0.0,D,Friendly,Friendly,False,1236.2656982172127,1518.5498375357768
2025-11-13,Canada,Ecuador,0.0,0.0,D,Friendly,Friendly,False,1750.8622457945078,1705.3252669368635
2025-11-13,Thailand,Singapore,3.0,2.0,H,Friendly,Friendly,False,1603.3987154690024,1411.288249771633
2025-11-13,United Arab Emirates,Iraq,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1619.1465475889565,1674.615590211558
2025-11-13,Cameroon,DR Congo,0.0,1.0,A,WCQ,FIFA World Cup qualification,True,1636.4844468091903,1649.3864566544175
2025-11-13,Nigeria,Gabon,4.0,1.0,H,WCQ,FIFA World Cup qualification,True,1663.0624192038013,1572.9282608648919
2025-11-13,France,Ukraine,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1843.3173737008797,1655.2688804238285
2025-11-13,North Macedonia,Latvia,0.0,0.0,D,Friendly,Friendly,False,1543.2130831942768,1276.0978616236657
2025-11-14,Tunisia,Jordan,3.0,2.0,H,Friendly,Friendly,False,1686.837524190525,1678.5051363822993
2025-11-14,Uzbekistan,Egypt,2.0,0.0,H,Tournament,Al Ain International Cup,True,1737.4974446863214,1728.6167450966832
2025-11-14,Gibraltar,Montenegro,1.0,2.0,A,WCQ,FIFA World Cup qualification,False,1138.5104369324413,1377.882791966014
2025-11-14,Croatia,Faroe Islands,3.0,1.0,H,WCQ,FIFA World Cup qualification,False,1750.5407305010135,1330.913808608648
2025-11-14,Poland,Netherlands,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1571.9793225612102,1778.682024276263
2025-11-14,Finland,Malta,0.0,1.0,A,WCQ,FIFA World Cup qualification,False,1438.0870374027322,1257.1177955922328
2025-11-14,Slovakia,Northern Ireland,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1560.4362539619326,1483.8127793253998
2025-11-14,Luxembourg,Germany,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1346.3729124038655,1720.9845827554539
2025-11-14,Saudi Arabia,Ivory Coast,1.0,0.0,H,Friendly,Friendly,False,1633.9118635106072,1673.317231315477
2025-11-14,Angola,Argentina,0.0,2.0,A,Friendly,Friendly,False,1582.0280343720267,1874.4406703773402
2025-11-14,Burkina Faso,Niger,3.0,2.0,H,Friendly,Friendly,True,1644.984248288364,1501.7315883187991
2025-11-14,Uganda,Chad,2.0,1.0,H,Friendly,Friendly,True,1538.5799010145333,1311.4368190478474
2025-11-14,Comoros,Namibia,1.0,0.0,H,Friendly,Friendly,False,1481.818925374831,1460.2546360502802
2025-11-14,Oman,Sudan,2.0,0.0,H,Friendly,Friendly,False,1593.151190703083,1475.7733954074695
2025-11-14,Morocco,Mozambique,1.0,0.0,H,Friendly,Friendly,False,1812.193258226723,1527.5739852005265
2025-11-14,South Korea,Bolivia,2.0,0.0,H,Friendly,Friendly,False,1777.3405061280566,1464.1673461659184
2025-11-14,Australia,Venezuela,0.0,1.0,A,Friendly,Friendly,True,1804.2230895428936,1533.5671299140256
2025-11-14,Japan,Ghana,2.0,0.0,H,Tournament,Kirin Cup,False,1817.703446269972,1581.5868049903693
2025-11-15,Cyprus,Austria,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1289.5312327814202,1672.745380970385
2025-11-15,Liechtenstein,Wales,0.0,1.0,A,WCQ,FIFA World Cup qualification,False,1033.2768298503006,1570.0434851525142
2025-11-15,Kazakhstan,Belgium,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1375.7558514270029,1705.5956294243456
2025-11-15,Martinique,Cuba,0.0,2.0,A,Tournament,CONCACAF Series,True,1498.1975890928807,1445.2891175381244
2025-11-15,Saint Vincent and the Grenadines,Saint Lucia,3.0,1.0,H,Tournament,CONCACAF Series,True,1449.7606030518493,1378.937337044335
2025-11-15,Barbados,Aruba,0.0,3.0,A,Tournament,CONCACAF Series,True,1336.861067649791,1348.1043676022864
2025-11-15,Saint Martin,Belize,0.0,1.0,A,Tournament,CONCACAF Series,True,1474.0575743426293,1378.2074948095594
2025-11-15,Georgia,Spain,0.0,4.0,A,WCQ,FIFA World Cup qualification,False,1572.8566342177432,1951.6395516274897
2025-11-15,Guyana,Bonaire,2.0,1.0,H,Tournament,CONCACAF Series,True,1524.9909570496711,1341.105306406988
2025-11-15,Bahamas,British Virgin Islands,0.0,6.0,A,Tournament,CONCACAF Series,True,1217.9093266864138,1246.1294205848008
2025-11-15,Cayman Islands,Anguilla,4.0,0.0,H,Tournament,CONCACAF Series,False,1264.500223635977,1180.6457177916905
2025-11-15,Dominica,Sint Maarten,2.0,3.0,A,Tournament,CONCACAF Series,True,1362.9251930097453,1420.3267493307258
2025-11-15,Türkiye,Bulgaria,2.0,0.0,H,WCQ,FIFA World Cup qualification,False,1692.9840280254493,1358.194671954142
2025-11-15,Bosnia and Herzegovina,Romania,3.0,1.0,H,WCQ,FIFA World Cup qualification,False,1423.7636195523653,1580.9818173806812
2025-11-15,Denmark,Belarus,2.0,2.0,D,WCQ,FIFA World Cup qualification,False,1737.1676583844426,1404.475187468187
2025-11-15,Greece,Scotland,3.0,2.0,H,WCQ,FIFA World Cup qualification,False,1634.935160744673,1614.0582170999917
2025-11-15,Russia,Chile,0.0,2.0,A,Friendly,Friendly,False,1673.9766454982962,1493.0305788848516
2025-11-15,Libya,Mauritania,1.0,0.0,H,Friendly,Friendly,False,1493.0496510824614,1453.817979008652
2025-11-15,Kuwait,Tanzania,4.0,3.0,H,Friendly,Friendly,True,1458.5756259158063,1422.4618718776221
2025-11-15,Lesotho,Malawi,0.0,0.0,D,Friendly,Friendly,True,1420.6006494284259,1459.9927198897533
2025-11-15,Brazil,Senegal,2.0,0.0,H,Friendly,Friendly,True,1761.4285193692476,1804.4156556886564
2025-11-15,Guinea,Liberia,2.0,0.0,H,Friendly,Friendly,True,1598.0930171935606,1449.0908035313103
2025-11-15,Mexico,Uruguay,0.0,0.0,D,Friendly,Friendly,False,1790.7969289605655,1715.8220896982207
2025-11-15,South Africa,Zambia,3.0,1.0,H,Friendly,Friendly,False,1636.2053852342947,1555.3207118488622
2025-11-15,USA,Paraguay,2.0,1.0,H,Friendly,Friendly,False,1691.559910501139,1587.5890795105809
2025-11-15,Slovenia,Kosovo,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1595.903192522165,1558.1403350106539
2025-11-15,Switzerland,Sweden,4.0,1.0,H,WCQ,FIFA World Cup qualification,False,1705.7206086949934,1576.4833630375952
2025-11-15,Colombia,New Zealand,2.0,1.0,H,Friendly,Friendly,True,1761.199567525298,1677.2980696301606
2025-11-16,Italy,Norway,1.0,4.0,A,WCQ,FIFA World Cup qualification,False,1732.7722995625331,1718.5290499027965
2025-11-16,Serbia,Latvia,2.0,1.0,H,WCQ,FIFA World Cup qualification,False,1638.8457473033525,1281.1178645618932
2025-11-16,Albania,England,0.0,2.0,A,WCQ,FIFA World Cup qualification,False,1545.1819146868484,1839.3605671656576
2025-11-16,Moldova,Israel,1.0,4.0,A,WCQ,FIFA World Cup qualification,False,1297.7323227483248,1515.4696105341063
2025-11-16,Nigeria,DR Congo,1.0,1.0,D,WCQ,FIFA World Cup qualification,True,1679.7782070200196,1661.7113474185358
2025-11-16,Portugal,Armenia,9.0,1.0,H,WCQ,FIFA World Cup qualification,False,1800.291929362865,1323.3921284301869
2025-11-16,Azerbaijan,France,1.0,3.0,A,WCQ,FIFA World Cup qualification,False,1300.3780454539378,1850.9979392293183
2025-11-16,Ukraine,Iceland,2.0,0.0,H,WCQ,FIFA World Cup qualification,True,1647.5883148953899,1462.0044794782473
2025-11-16,Hungary,Republic of Ireland,2.0,3.0,A,WCQ,FIFA World Cup qualification,False,1572.6025633491856,1521.0060566326745
2025-11-17,Malta,Poland,2.0,3.0,A,WCQ,FIFA World Cup qualification,False,1278.4793244738564,1575.7912943000517
2025-11-17,Cape Verde,Egypt,1.0,1.0,D,Tournament,Al Ain International Cup,True,1631.3389839438248,1705.2300685256348
2025-11-17,Montenegro,Croatia,2.0,3.0,A,WCQ,FIFA World Cup qualification,False,1385.8069007941374,1752.377188320266
2025-11-17,Czechia,Gibraltar,6.0,0.0,H,WCQ,FIFA World Cup qualification,False,1596.7060585934064,1130.586328104318
2025-11-17,Vanuatu,Fiji,2.0,0.0,H,Tournament,MSG Prime Minister's Cup,True,1415.9284865502968,1524.1071193734379
2025-11-17,Germany,Slovakia,6.0,0.0,H,WCQ,FIFA World Cup qualification,False,1727.5388240294808,1567.2372917548062
2025-11-17,Netherlands,Lithuania,4.0,0.0,H,WCQ,FIFA World Cup qualification,False,1774.8700525374215,1239.3459252188832
2025-11-17,Bahrain,Somalia,1.0,2.0,A,Friendly,Friendly,False,1558.1305191100441,1327.2890465272542
2025-11-17,Comoros,Namibia,4.0,0.0,H,Friendly,Friendly,False,1486.0667454030734,1456.0068160220378
2025-11-17,Mozambique,Chad,2.0,2.0,D,Friendly,Friendly,True,1526.3132340931786,1308.7117161066049
2025-11-17,Northern Ireland,Luxembourg,1.0,0.0,H,WCQ,FIFA World Cup qualification,False,1477.0117415325262,1339.8186711298385
2025-11-17,Finland,Andorra,4.0,0.0,H,Friendly,Friendly,False,1416.7255085211086,1167.3893335825821
2025-11-17,Madagascar,Equatorial Guinea,2.0,0.0,H,Friendly,Friendly,True,1460.8287118528012,1510.639948324954
2025-11-17,Qatar,Zimbabwe,1.0,2.0,A,Friendly,Friendly,False,1591.705386685704,1435.8528542978909
2025-11-18,Haiti,Nicaragua,2.0,0.0,H,WCQ,FIFA World Cup qualification,True,1693.8651938145729,1549.8915154178005
2025-11-18,South Korea,Ghana,1.0,0.0,H,Friendly,Friendly,False,1778.969308741633,1575.5284604876356
2025-11-18,Mexico,Paraguay,1.0,2.0,A,Friendly,Friendly,True,1787.8211989200447,1584.566928038278
2025-11-18,USA,Uruguay,5.0,1.0,H,Friendly,Friendly,False,1694.5820619734418,1718.7978197387415
2025-11-18,Iraq,United Arab Emirates,2.0,1.0,H,WCQ,FIFA World Cup qualification,False,1676.2472463205213,1617.5148914799931
2025-11-18,Kosovo,Switzerland,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1584.578000182325,1715.1682823532592
2025-11-18,Sweden,Slovenia,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1567.0356893793294,1569.4655273504939
2025-11-18,Scotland,Denmark,4.0,2.0,H,WCQ,FIFA World Cup qualification,False,1605.5401029427323,1726.3262428232317
2025-11-18,Belarus,Greece,0.0,0.0,D,WCQ,FIFA World Cup qualification,True,1415.3166030293978,1643.4532749019324
2025-11-18,Spain,Türkiye,2.0,2.0,D,WCQ,FIFA World Cup qualification,False,1959.6704956275303,1695.8893226804182
2025-11-18,Bulgaria,Georgia,2.0,1.0,H,WCQ,FIFA World Cup qualification,False,1355.289377299173,1564.8256902177027
2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,D,WCQ,FIFA World Cup qualification,False,1679.0348273977602,1446.0973343674343
2025-11-18,Romania,San Marino,7.0,1.0,H,WCQ,FIFA World Cup qualification,False,1558.6481025656121,1036.7374993170026
2025-11-18,Belgium,Liechtenstein,7.0,0.0,H,WCQ,FIFA World Cup qualification,False,1698.179538699462,1031.360246475223
2025-11-18,Dominican Republic,Martinique,0.0,0.0,D,Tournament,CONCACAF Series,False,1571.7477174515388,1470.5707933105043
2025-11-18,Saint Kitts and Nevis,Belize,2.0,6.0,A,Tournament,CONCACAF Series,False,1406.5607329407921,1398.5128780907323
2025-11-18,Antigua and Barbuda,Guyana,1.0,4.0,A,Tournament,CONCACAF Series,False,1271.3362134141012,1533.233846734821
2025-11-18,Iran,Uzbekistan,0.0,0.0,D,Tournament,Al Ain International Cup,True,1785.7265903610855,1760.8841212573698
2025-11-18,Guatemala,Suriname,3.0,1.0,H,WCQ,FIFA World Cup qualification,False,1611.9262361009141,1600.100113519731
2025-11-18,Panama,El Salvador,3.0,0.0,H,WCQ,FIFA World Cup qualification,False,1742.7877948791959,1485.7598620215135
2025-11-18,Jamaica,Curaçao,0.0,0.0,D,WCQ,FIFA World Cup qualification,False,1643.6556003098808,1629.1319757827425
2025-11-18,Trinidad and Tobago,Bermuda,2.0,2.0,D,WCQ,FIFA World Cup qualification,False,1552.7491583571002,1367.2488434718923
2025-11-18,Costa Rica,Honduras,0.0,0.0,D,WCQ,FIFA World Cup qualification,False,1692.3798012911145,1642.801300918818
2025-11-18,Faroe Islands,Kazakhstan,1.0,0.0,H,Friendly,Friendly,True,1329.0773507893955,1383.1719421518865
2025-11-18,Wales,North Macedonia,7.0,1.0,H,WCQ,FIFA World Cup qualification,False,1571.9600685275918,1538.1930802560494
2025-11-18,Ecuador,New Zealand,2.0,0.0,H,Friendly,Friendly,True,1707.8596294578522,1672.4142338640138
2025-11-18,Kuwait,Gambia,2.0,2.0,D,Friendly,Friendly,True,1464.3127714907275,1539.0574503555877
2025-11-18,Angola,Zambia,3.0,2.0,H,Friendly,Friendly,False,1577.2603753221513,1550.3112831739313
2025-11-18,Morocco,Uganda,4.0,0.0,H,Friendly,Friendly,False,1813.4540093340709,1541.3050039557759
2025-11-18,Oman,Ivory Coast,0.0,2.0,A,Friendly,Friendly,False,1597.422623969041,1668.0222445286438
2025-11-18,Saudi Arabia,Algeria,0.0,2.0,A,Friendly,Friendly,False,1639.2068502974405,1769.5562189462842
2025-11-18,Guinea,Niger,1.0,1.0,D,Friendly,Friendly,True,1603.811060069092,1497.8303784474417
2025-11-18,Kenya,Senegal,0.0,8.0,A,Friendly,Friendly,True,1472.3455533564352,1793.6339013093
2025-11-18,Benin,Burkina Faso,0.0,3.0,A,Friendly,Friendly,True,1522.2905238741591,1648.8854581597213
2025-11-18,Japan,Bolivia,3.0,0.0,H,Tournament,Kirin Cup,False,1823.7617907727056,1462.538543552342
2025-11-18,Mali,Jordan,3.0,2.0,H,Friendly,Friendly,True,1698.116005009454,1674.038441319769
2025-11-18,Cyprus,Estonia,2.0,4.0,A,Friendly,Friendly,False,1283.241786354045,1305.2959726037807
2025-11-18,Lesotho,Malawi,0.0,1.0,A,Friendly,Friendly,True,1421.3231847900822,1459.270184528097
2025-11-18,Maldives,Philippines,0.0,2.0,A,Tournament,AFC Asian Cup qualification,False,1311.7408925815594,1464.4971762867774
2025-11-18,Colombia,Australia,3.0,0.0,H,Friendly,Friendly,True,1766.083403291445,1793.6494039362037
2025-11-18,Yemen,Bhutan,7.0,1.0,H,Tournament,AFC Asian Cup qualification,True,1427.3152094454438,1244.2900048925321
2025-11-18,Chile,Peru,2.0,1.0,H,Friendly,Friendly,True,1509.0513716617102,1511.2644663043573
2025-11-18,Canada,Venezuela,2.0,0.0,H,Friendly,Friendly,True,1748.327883273519,1544.1408155207155
2025-11-18,Timor-Leste,Tajikistan,0.0,5.0,A,Tournament,AFC Asian Cup qualification,True,1268.1802125381573,1502.1701265194624
2025-11-18,Malaysia,Nepal,1.0,0.0,H,Tournament,AFC Asian Cup qualification,False,1571.1994531212029,1305.3547891666972
2025-11-18,Pakistan,Syria,0.0,5.0,A,Tournament,AFC Asian Cup qualification,False,1277.6050128593256,1588.0810238669078
2025-11-18,Brazil,Tunisia,1.0,1.0,D,Friendly,Friendly,True,1772.210273748604,1691.3042192530554
2025-11-18,Sri Lanka,Thailand,0.0,4.0,A,Tournament,AFC Asian Cup qualification,False,1288.6603010885133,1605.4069574225832
2025-11-18,Hong Kong,Singapore,1.0,2.0,A,Tournament,AFC Asian Cup qualification,False,1500.5883472616586,1409.2800078180521
2025-11-18,Bangladesh,India,1.0,0.0,H,Tournament,AFC Asian Cup qualification,False,1322.0913165421723,1381.0000224062337
2025-11-18,Brunei,Lebanon,0.0,3.0,A,Tournament,AFC Asian Cup qualification,False,1277.5430744860626,1528.2351014264975
2025-11-18,Turkmenistan,Taiwan,3.0,1.0,H,Tournament,AFC Asian Cup qualification,False,1442.2117194731163,1264.59404349038
2025-11-19,Laos,Vietnam,0.0,2.0,A,Tournament,AFC Asian Cup qualification,False,1234.0633060855157,1583.1593213956592
2025-11-20,Vanuatu,Solomon Islands,2.0,1.0,H,Tournament,MSG Prime Minister's Cup,True,1447.1687269434128,1481.1758243957565
2025-11-20,Papua New Guinea,Fiji,2.0,0.0,H,Tournament,MSG Prime Minister's Cup,False,1525.3781491065495,1492.8668789803219
2025-11-23,Papua New Guinea,Vanuatu,2.0,2.0,D,Tournament,MSG Prime Minister's Cup,False,1540.6440447032264,1464.7298294298203
2025-11-25,Palestine,Libya,0.0,0.0,D,Tournament,Arab Cup qualification,True,1562.9880931305427,1497.0139212730264
2025-11-25,Mauritania,Kuwait,0.0,2.0,A,Tournament,Arab Cup qualification,True,1449.853708818087,1465.668764274868
2025-11-25,Syria,South Sudan,2.0,0.0,H,Tournament,Arab Cup qualification,True,1602.763810860493,1338.7123732641915
2025-11-26,Oman,Somalia,0.0,0.0,D,Tournament,Arab Cup qualification,True,1587.0121949620711,1338.4301326173666
2025-11-26,Bahrain,Djibouti,1.0,0.0,H,Tournament,Arab Cup qualification,True,1546.9894330199318,1318.7229002345837
2025-11-26,Sudan,Lebanon,2.0,1.0,H,Tournament,Arab Cup qualification,True,1471.5019621415115,1544.7990361265272
2025-11-26,Comoros,Yemen,4.0,4.0,D,Tournament,Arab Cup qualification,True,1493.7733342945496,1444.895838529493
2025-12-01,Tunisia,Syria,0.0,1.0,A,Tournament,Arab Cup,True,1692.7681967857288,1611.3779478179506
2025-12-01,Qatar,Palestine,0.0,1.0,A,Tournament,Arab Cup,False,1581.2927986023496,1559.9858683389537
2025-12-02,Morocco,Comoros,3.0,1.0,H,Tournament,Arab Cup,True,1815.9753662518335,1491.53717500047
2025-12-02,Saudi Arabia,Oman,2.0,1.0,H,Tournament,Arab Cup,True,1630.4433079061082,1577.1866007343583
2025-12-02,Egypt,Kuwait,1.0,1.0,D,Tournament,Arab Cup,True,1701.877650889666,1488.5770528565956
2025-12-03,Jordan,United Arab Emirates,2.0,1.0,H,Tournament,Arab Cup,True,1668.0812577702475,1610.1872559207009
2025-12-03,Algeria,Sudan,0.0,0.0,D,Tournament,Arab Cup,True,1778.3197613376165,1490.8282161572758
2025-12-03,Iraq,Bahrain,2.0,1.0,H,Tournament,Arab Cup,True,1683.5748818798136,1553.7675760208958
2025-12-04,Qatar,Syria,1.0,1.0,D,Tournament,Arab Cup,False,1559.922862873446,1631.059016140427
2025-12-04,Palestine,Tunisia,2.0,2.0,D,Tournament,Arab Cup,True,1581.3558040678572,1673.0871284632524
2025-12-05,Oman,Morocco,0.0,0.0,D,Tournament,Arab Cup,True,1563.6201328332068,1822.3986192546965
2025-12-05,Comoros,Saudi Arabia,1.0,3.0,A,Tournament,Arab Cup,True,1485.113921997607,1644.0097758072598
2025-12-06,Kuwait,Jordan,1.0,3.0,A,Tournament,Arab Cup,True,1497.3272374694636,1681.43954553887
2025-12-06,United Arab Emirates,Egypt,1.0,1.0,D,Tournament,Arab Cup,True,1596.8289681520782,1693.127466276798
2025-12-06,Bahrain,Algeria,1.0,5.0,A,Tournament,Arab Cup,True,1543.4819770150216,1767.4539427977725
2025-12-06,Sudan,Iraq,0.0,2.0,A,Tournament,Arab Cup,True,1501.6940346971198,1693.8604808856878
2025-12-07,Qatar,Tunisia,0.0,3.0,A,Tournament,Arab Cup,False,1558.5966831973442,1668.9582416664107
2025-12-07,Syria,Palestine,0.0,0.0,D,Tournament,Arab Cup,True,1632.385195816529,1585.484690864699
2025-12-08,Morocco,Saudi Arabia,1.0,0.0,H,Tournament,Arab Cup,True,1812.2858019593848,1657.739864573398
2025-12-08,Oman,Comoros,2.0,1.0,H,Tournament,Arab Cup,True,1573.7329501285185,1471.3838332314685
2025-12-09,Bahrain,Sudan,3.0,1.0,H,Tournament,Arab Cup,True,1530.5235585653982,1489.7621853858293
2025-12-09,Egypt,Jordan,0.0,3.0,A,Tournament,Arab Cup,True,1688.802934464298,1693.7919070761973
2025-12-09,United Arab Emirates,Kuwait,3.0,1.0,H,Tournament,Arab Cup,True,1601.1534999645783,1484.9748759321365
2025-12-09,Algeria,Iraq,2.0,0.0,H,Tournament,Arab Cup,True,1780.412361247396,1705.7923301969784
2025-12-11,Palestine,Saudi Arabia,1.0,2.0,A,Tournament,Arab Cup,True,1587.6315146301288,1648.4219589150018
2025-12-11,Morocco,Syria,1.0,0.0,H,Tournament,Arab Cup,True,1821.603707617781,1630.238372051099
2025-12-12,Jordan,Iraq,1.0,0.0,H,Tournament,Arab Cup,True,1721.389871019347,1686.869078670669
2025-12-12,Algeria,United Arab Emirates,1.0,1.0,D,Tournament,Arab Cup,True,1799.3356127737052,1617.4144858384727
2025-12-15,Morocco,United Arab Emirates,3.0,0.0,H,Tournament,Arab Cup,True,1829.5858700953263,1625.1022018790939
2025-12-15,Saudi Arabia,Jordan,0.0,1.0,A,Tournament,Arab Cup,True,1661.65067807341,1735.8053406082909
2025-12-18,Jordan,Morocco,2.0,3.0,A,Tournament,Arab Cup,True,1748.4413194876417,1842.777989093583
2025-12-21,Morocco,Comoros,2.0,0.0,H,AFCON,African Cup of Nations,False,1854.5373299210137,1459.9654148250204
2025-12-22,Mali,Zambia,1.0,1.0,D,AFCON,African Cup of Nations,True,1704.0731885589755,1546.1509748758103
